# 
#  Image file: frame00133.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 25
#  Location (x,y), max luminance, and mass:
# 
  1	 38	765	  1	
 29	277	765	  1	
 33	 23	765	  1	
 46	 75	765	  1	
 86	252	765	  1	
122	175	765	  1	
151	189	765	  1	
205	 21	765	  1	
254	223	765	  1	
313	284	765	  1	
324	 21	765	  1	
382	315	765	  1	
390	324	765	  1	
400	181	765	  1	
449	215	765	  1	
460	 65	765	  1	
475	411	765	  1	
496	372	765	  1	
520	 49	765	  1	
521	286	765	  1	
553	227	765	  1	
557	352	765	  1	
584	326	765	  1	
588	415	765	  1	
606	 30	765	  1	
