# 
#  Image file: frame00097.jpg
#  Applied threshold: 500
#  Algorithm used: fill2                 
#  Particle count: 21
#  Location (x,y), max luminance, and mass:
# 
 22	 89	764	  3	
 84	298	764	  4	
135	128	764	  4	
173	393	764	  4	
254	223	575	  1	
279	240	764	  3	
288	234	764	  3	
377	437	572	  4	
390	324	503	  1	
413	174	764	  4	
422	331	764	  5	
420	338	713	  1	
500	201	764	  3	
501	402	764	  6	
518	 49	764	  8	
525	311	764	  7	
552	346	764	  6	
559	222	764	  4	
591	329	764	  4	
609	253	764	  9	
623	 17	764	  3	
