# 
#  Image file: Goad1_T0162.jpg
#  Applied threshold: 575
#  Algorithm used: fill2                 
#  Particle count: 1851
#  Location (x,y), max luminance, and mass:
# 
  2	368	765	  1	
  5	399	765	  1	
  7	588	765	  1	
  8	274	765	  1	
  8	504	765	  1	
 10	439	765	  1	
 16	199	765	  1	
 23	431	765	  1	
 31	297	765	  1	
 32	127	765	  1	
 40	183	765	  1	
 40	232	765	  1	
 42	520	765	  1	
 43	447	765	  1	
 48	215	765	  1	
 55	315	765	  1	
 56	264	765	  1	
 60	256	765	  1	
 63	 14	765	  1	
 63	263	765	  1	
 64	227	765	  1	
 71	 79	765	  1	
 71	212	765	  1	
 72	143	765	  1	
 72	280	765	  1	
 74	347	765	  1	
 75	537	765	  1	
 78	208	765	  1	
 79	348	765	  1	
 80	119	765	  1	
 87	151	765	  1	
 88	349	765	  1	
 88	440	765	  1	
 89	376	765	  1	
 89	383	765	  1	
 90	  8	765	  1	
 90	186	765	  1	
 92	139	765	  1	
 95	 67	765	  1	
 95	171	765	  1	
 96	129	765	  1	
 97	341	765	  1	
102	264	765	  1	
103	343	765	  1	
104	119	765	  1	
104	224	765	  1	
107	112	765	  1	
107	144	765	  1	
111	119	765	  1	
111	303	765	  1	
111	535	765	  1	
112	179	765	  1	
112	271	765	  1	
112	426	765	  1	
115	183	765	  1	
115	487	765	  1	
119	272	765	  1	
120	176	765	  1	
120	291	765	  1	
124	167	765	  1	
126	426	765	  1	
127	 79	765	  1	
127	123	765	  1	
127	267	765	  1	
128	199	765	  1	
128	202	765	  1	
128	287	765	  1	
131	194	765	  1	
131	270	765	  1	
132	287	765	  1	
132	352	765	  1	
133	154	765	  1	
133	313	765	  1	
134	239	765	  1	
134	312	765	  1	
135	143	765	  1	
135	216	765	  1	
135	223	765	  1	
135	319	765	  1	
135	404	765	  1	
135	551	765	  1	
136	 96	765	  1	
136	184	765	  1	
136	247	765	  1	
137	218	765	  1	
140	  8	765	  1	
140	240	765	  1	
141	287	765	  1	
142	223	765	  1	
143	  4	765	  1	
143	 39	765	  1	
143	143	765	  1	
143	266	765	  1	
143	426	765	  1	
144	 83	765	  1	
144	 91	765	  1	
144	168	765	  1	
144	176	765	  1	
144	225	765	  1	
144	291	765	  1	
144	368	765	  1	
144	372	765	  1	
146	114	765	  1	
146	266	765	  1	
146	272	765	  1	
147	284	765	  1	
149	 94	765	  1	
150	 15	765	  1	
150	152	765	  1	
151	400	765	  1	
152	186	765	  1	
152	270	765	  1	
152	374	765	  1	
152	484	765	  1	
152	511	765	  1	
153	 85	765	  1	
153	368	765	  1	
154	 80	765	  1	
154	265	765	  1	
155	541	765	  1	
157	194	765	  1	
157	284	765	  1	
158	 69	765	  1	
158	271	765	  1	
158	391	765	  1	
159	296	765	  1	
160	 99	765	  1	
160	152	765	  1	
160	167	765	  1	
160	248	765	  1	
160	272	765	  1	
160	344	765	  1	
162	 88	765	  1	
162	112	765	  1	
165	264	765	  1	
166	152	765	  1	
166	224	765	  1	
166	379	765	  1	
167	 99	765	  1	
167	356	765	  1	
167	518	765	  1	
168	 24	765	  1	
168	 74	765	  1	
168	 85	765	  1	
168	133	765	  1	
168	144	765	  1	
168	168	765	  1	
168	253	765	  1	
168	376	765	  1	
168	392	765	  1	
169	318	765	  1	
170	116	765	  1	
170	128	765	  1	
171	124	765	  1	
173	224	765	  1	
173	231	765	  1	
174	122	765	  1	
174	134	765	  1	
174	348	765	  1	
175	116	765	  1	
176	  7	765	  1	
176	 88	765	  1	
176	141	765	  1	
176	194	765	  1	
176	240	765	  1	
176	244	765	  1	
176	327	765	  1	
176	352	765	  1	
176	359	765	  1	
176	407	765	  1	
178	 93	765	  1	
178	199	765	  1	
179	232	765	  1	
180	 88	765	  1	
181	112	765	  1	
181	179	765	  1	
181	402	765	  1	
182	240	765	  1	
182	285	765	  1	
182	320	765	  1	
182	347	765	  1	
182	403	765	  1	
183	  0	765	  1	
183	 95	765	  1	
183	127	765	  1	
183	194	765	  1	
183	487	765	  1	
183	567	765	  1	
184	  3	765	  1	
184	 47	765	  1	
184	 80	765	  1	
184	128	765	  1	
184	199	765	  1	
184	259	765	  1	
184	267	765	  1	
184	360	765	  1	
184	365	765	  1	
184	444	765	  1	
184	528	765	  1	
186	 82	765	  1	
187	256	765	  1	
187	263	765	  1	
188	199	765	  1	
189	191	765	  1	
189	303	765	  1	
189	331	765	  1	
190	239	765	  1	
190	531	765	  1	
191	  3	765	  1	
191	 44	765	  1	
191	 94	765	  1	
191	142	765	  1	
191	192	765	  1	
191	259	765	  1	
191	267	765	  1	
191	360	765	  1	
191	365	765	  1	
191	447	765	  1	
191	463	765	  1	
192	 23	765	  1	
192	139	765	  1	
192	144	765	  1	
192	152	765	  1	
192	200	765	  1	
192	204	765	  1	
192	321	765	  1	
192	373	765	  1	
192	389	765	  1	
194	527	765	  1	
195	 71	765	  1	
195	259	765	  1	
196	520	765	  1	
197	 93	765	  1	
197	368	765	  1	
197	395	765	  1	
197	402	765	  1	
197	407	765	  1	
198	 18	765	  1	
198	208	765	  1	
199	144	765	  1	
199	213	765	  1	
199	232	765	  1	
200	 64	765	  1	
200	148	765	  1	
200	166	765	  1	
200	219	765	  1	
200	387	765	  1	
203	 92	765	  1	
203	126	765	  1	
203	480	765	  1	
204	356	765	  1	
205	 96	765	  1	
206	240	765	  1	
206	255	765	  1	
207	 24	765	  1	
