# 
#  Image file: Goad1_T0137.jpg
#  Applied threshold: 575
#  Algorithm used: fill2                 
#  Particle count: 1848
#  Location (x,y), max luminance, and mass:
# 
  0	175	765	  1	
  0	183	765	  1	
  0	461	765	  1	
  7	408	765	  1	
 12	359	765	  1	
 14	112	765	  1	
 14	424	765	  1	
 22	355	765	  1	
 24	264	765	  1	
 32	128	765	  1	
 32	371	765	  1	
 36	557	765	  1	
 39	335	765	  1	
 40	170	765	  1	
 47	137	765	  1	
 50	292	765	  1	
 56	496	765	  1	
 61	263	765	  1	
 64	328	765	  1	
 71	311	765	  1	
 71	332	765	  1	
 72	125	765	  1	
 72	131	765	  1	
 72	231	765	  1	
 73	367	765	  1	
 74	 63	765	  1	
 75	120	765	  1	
 77	565	765	  1	
 79	216	765	  1	
 80	138	765	  1	
 82	  0	765	  1	
 87	140	765	  1	
 87	190	765	  1	
 87	235	765	  1	
 87	439	765	  1	
 88	309	765	  1	
 89	200	765	  1	
 91	 48	765	  1	
 91	159	765	  1	
 93	311	765	  1	
 95	 67	765	  1	
 95	455	765	  1	
 96	 68	765	  1	
 96	355	765	  1	
 98	360	765	  1	
100	531	765	  1	
101	289	765	  1	
101	367	765	  1	
103	152	765	  1	
104	  6	765	  1	
107	567	765	  1	
108	 79	765	  1	
111	359	765	  1	
112	147	765	  1	
112	395	765	  1	
112	567	765	  1	
113	400	765	  1	
115	120	765	  1	
115	246	765	  1	
119	314	765	  1	
119	323	765	  1	
119	439	765	  1	
119	488	765	  1	
120	 91	765	  1	
120	271	765	  1	
120	376	765	  1	
122	  0	765	  1	
122	 56	765	  1	
122	160	765	  1	
122	167	765	  1	
125	136	765	  1	
125	141	765	  1	
126	269	765	  1	
127	 88	765	  1	
127	 95	765	  1	
127	499	765	  1	
128	 86	765	  1	
128	120	765	  1	
128	204	765	  1	
128	248	765	  1	
128	344	765	  1	
130	  7	765	  1	
131	255	765	  1	
131	342	765	  1	
134	440	765	  1	
135	 47	765	  1	
135	104	765	  1	
135	120	765	  1	
135	158	765	  1	
135	248	765	  1	
135	351	765	  1	
136	119	765	  1	
136	124	765	  1	
138	210	765	  1	
138	256	765	  1	
139	349	765	  1	
140	300	765	  1	
141	336	765	  1	
142	  5	765	  1	
142	139	765	  1	
142	240	765	  1	
142	292	765	  1	
142	323	765	  1	
143	200	765	  1	
143	287	765	  1	
143	535	765	  1	
144	174	765	  1	
144	192	765	  1	
144	267	765	  1	
144	277	765	  1	
144	309	765	  1	
145	 55	765	  1	
147	123	765	  1	
149	304	765	  1	
150	186	765	  1	
150	472	765	  1	
151	 27	765	  1	
151	227	765	  1	
151	256	765	  1	
151	499	765	  1	
152	 80	765	  1	
152	118	765	  1	
152	141	765	  1	
152	240	765	  1	
152	370	765	  1	
152	456	765	  1	
152	461	765	  1	
154	136	765	  1	
154	407	765	  1	
156	313	765	  1	
156	463	765	  1	
157	126	765	  1	
158	142	765	  1	
159	240	765	  1	
160	 63	765	  1	
160	131	765	  1	
160	136	765	  1	
160	194	765	  1	
160	211	765	  1	
160	271	765	  1	
160	287	765	  1	
160	359	765	  1	
160	529	765	  1	
161	320	765	  1	
162	143	765	  1	
163	280	765	  1	
163	352	765	  1	
163	368	765	  1	
165	192	765	  1	
165	199	765	  1	
165	208	765	  1	
166	135	765	  1	
166	266	765	  1	
166	271	765	  1	
166	382	765	  1	
167	231	765	  1	
167	287	765	  1	
