# 
#  Image file: Goad1_T0014.jpg
#  Applied threshold: 575
#  Algorithm used: fill2                 
#  Particle count: 2002
#  Location (x,y), max luminance, and mass:
# 
  2	192	765	  1	
  4	397	765	  1	
  5	109	765	  1	
  7	220	765	  1	
 24	360	765	  1	
 30	242	765	  1	
 30	543	765	  1	
 32	278	765	  1	
 34	 60	765	  1	
 35	272	765	  1	
 36	280	765	  1	
 37	399	765	  1	
 48	400	765	  1	
 49	440	765	  1	
 52	 24	765	  1	
 55	 23	765	  1	
 55	400	765	  1	
 56	103	765	  1	
 56	178	765	  1	
 63	117	765	  1	
 63	151	765	  1	
 63	519	765	  1	
 64	403	765	  1	
 67	 92	765	  1	
 68	192	765	  1	
 69	304	765	  1	
 72	108	765	  1	
 72	391	765	  1	
 78	197	765	  1	
 78	399	765	  1	
 79	117	765	  1	
 80	128	765	  1	
 80	295	765	  1	
 80	471	765	  1	
 84	343	765	  1	
 84	366	765	  1	
 85	490	765	  1	
 87	295	765	  1	
 88	120	765	  1	
 88	151	765	  1	
 88	384	765	  1	
 88	445	765	  1	
 90	389	765	  1	
 91	263	765	  1	
 94	144	765	  1	
 95	 95	765	  1	
 95	367	765	  1	
 95	374	765	  1	
 96	296	765	  1	
 96	352	765	  1	
 96	359	765	  1	
 97	343	765	  1	
 99	303	765	  1	
102	310	765	  1	
103	 66	765	  1	
103	 88	765	  1	
103	227	765	  1	
103	339	765	  1	
103	355	765	  1	
104	  7	765	  1	
104	136	765	  1	
104	148	765	  1	
104	360	765	  1	
106	444	765	  1	
108	146	765	  1	
111	199	765	  1	
111	436	765	  1	
112	151	765	  1	
112	192	765	  1	
112	264	765	  1	
112	271	765	  1	
112	328	765	  1	
112	376	765	  1	
112	384	765	  1	
113	394	765	  1	
113	399	765	  1	
115	 93	765	  1	
116	147	765	  1	
116	230	765	  1	
117	127	765	  1	
117	357	765	  1	
118	283	765	  1	
119	104	765	  1	
119	111	765	  1	
119	192	765	  1	
119	384	765	  1	
119	424	765	  1	
119	543	765	  1	
120	 55	765	  1	
120	144	765	  1	
120	152	765	  1	
120	176	765	  1	
