# 
#  Image file: Goad2_T0128.jpg
#  Applied threshold: 575
#  Algorithm used: fill2                 
#  Particle count: 1703
#  Location (x,y), max luminance, and mass:
# 
  0	183	765	  1	
  3	411	765	  1	
  4	231	765	  1	
  5	210	765	  1	
  6	226	765	  1	
  7	528	765	  1	
  9	184	765	  1	
 10	199	765	  1	
 15	231	765	  1	
 20	333	765	  1	
 23	419	765	  1	
 26	194	765	  1	
 26	451	765	  1	
 27	272	765	  1	
 31	571	765	  1	
 35	154	765	  1	
 35	474	765	  1	
 39	 48	765	  1	
 39	120	765	  1	
 40	278	765	  1	
 42	129	765	  1	
 43	126	765	  1	
 47	133	765	  1	
 51	120	765	  1	
 51	144	765	  1	
 54	216	765	  1	
 55	423	765	  1	
 56	104	765	  1	
 57	311	765	  1	
 63	101	765	  1	
 64	102	765	  1	
 64	104	765	  1	
 65	336	765	  1	
 68	 96	765	  1	
 70	214	765	  1	
 71	111	765	  1	
 71	264	765	  1	
 71	336	765	  1	
 75	351	765	  1	
 77	576	765	  1	
 78	575	765	  1	
 79	194	765	  1	
 80	224	765	  1	
 80	290	765	  1	
 82	341	765	  1	
 85	 64	765	  1	
 88	334	765	  1	
 91	111	765	  1	
 91	191	765	  1	
 93	328	765	  1	
 94	139	765	  1	
 96	215	765	  1	
103	136	765	  1	
103	307	765	  1	
104	248	765	  1	
104	269	765	  1	
106	219	765	  1	
106	383	765	  1	
107	181	765	  1	
107	255	765	  1	
111	112	765	  1	
111	247	765	  1	
111	272	765	  1	
111	370	765	  1	
111	375	765	  1	
112	160	765	  1	
112	232	765	  1	
112	336	765	  1	
114	256	765	  1	
118	424	765	  1	
119	247	765	  1	
120	117	765	  1	
120	143	765	  1	
120	167	765	  1	
120	298	765	  1	
121	320	765	  1	
123	 23	765	  1	
123	136	765	  1	
123	168	765	  1	
123	474	765	  1	
126	112	765	  1	
127	136	765	  1	
127	143	765	  1	
127	167	765	  1	
127	302	765	  1	
128	175	765	  1	
128	187	765	  1	
128	249	765	  1	
128	368	765	  1	
128	408	765	  1	
128	448	765	  1	
130	458	765	  1	
135	139	765	  1	
136	123	765	  1	
136	142	765	  1	
136	159	765	  1	
136	302	765	  1	
136	400	765	  1	
136	416	765	  1	
136	520	765	  1	
140	217	765	  1	
142	143	765	  1	
143	105	765	  1	
143	327	765	  1	
144	 71	765	  1	
144	160	765	  1	
144	259	765	  1	
144	280	765	  1	
144	392	765	  1	
144	487	765	  1	
149	184	765	  1	
149	352	765	  1	
149	359	765	  1	
151	  8	765	  1	
151	218	765	  1	
151	303	765	  1	
151	392	765	  1	
152	  3	765	  1	
152	 75	765	  1	
152	 91	765	  1	
152	128	765	  1	
152	135	765	  1	
152	261	765	  1	
152	400	765	  1	
152	556	765	  1	
153	408	765	  1	
155	 98	765	  1	
155	192	765	  1	
156	344	765	  1	
157	275	765	  1	
158	199	765	  1	
158	351	765	  1	
158	403	765	  1	
159	  0	765	  1	
159	  7	765	  1	
159	 72	765	  1	
159	 79	765	  1	
159	 88	765	  1	
159	 95	765	  1	
159	131	765	  1	
159	191	765	  1	
159	556	765	  1	
160	120	765	  1	
160	144	765	  1	
160	240	765	  1	
160	269	765	  1	
160	359	765	  1	
163	127	765	  1	
163	151	765	  1	
163	352	765	  1	
164	267	765	  1	
164	280	765	  1	
165	247	765	  1	
167	120	765	  1	
167	135	765	  1	
167	144	765	  1	
167	315	765	  1	
167	359	765	  1	
168	 13	765	  1	
168	100	765	  1	
168	108	765	  1	
168	136	765	  1	
168	168	765	  1	
168	224	765	  1	
168	230	765	  1	
168	278	765	  1	
168	312	765	  1	
168	319	765	  1	
168	388	765	  1	
169	248	765	  1	
169	255	765	  1	
170	288	765	  1	
171	143	765	  1	
171	231	765	  1	
171	240	765	  1	
171	376	765	  1	
172	 80	765	  1	
173	111	765	  1	
174	  8	765	  1	
174	391	765	  1	
174	403	765	  1	
175	 55	765	  1	
175	136	765	  1	
175	278	765	  1	
175	288	765	  1	
175	315	765	  1	
176	 17	765	  1	
176	 43	765	  1	
176	128	765	  1	
176	366	765	  1	
176	436	765	  1	
178	185	765	  1	
178	199	765	  1	
179	152	765	  1	
179	223	765	  1	
180	304	765	  1	
