# 
#  Image file: Goad2_T0186.jpg
#  Applied threshold: 575
#  Algorithm used: fill2                 
#  Particle count: 1863
#  Location (x,y), max luminance, and mass:
# 
  6	223	765	  1	
  7	119	765	  1	
  8	199	765	  1	
  8	344	765	  1	
 16	348	765	  1	
 16	400	765	  1	
 24	264	765	  1	
 27	381	765	  1	
 32	132	765	  1	
 32	152	765	  1	
 32	208	765	  1	
 32	416	765	  1	
 33	278	765	  1	
 36	213	765	  1	
 36	396	765	  1	
 40	  8	765	  1	
 44	507	765	  1	
 47	272	765	  1	
 49	356	765	  1	
 52	 94	765	  1	
 53	153	765	  1	
 55	 86	765	  1	
 60	303	765	  1	
 61	103	765	  1	
 62	155	765	  1	
 63	431	765	  1	
 64	101	765	  1	
 65	142	765	  1	
 67	120	765	  1	
 71	527	765	  1	
 72	131	765	  1	
 72	303	765	  1	
 72	328	765	  1	
 75	319	765	  1	
 76	351	765	  1	
 77	333	765	  1	
 78	332	765	  1	
 78	404	765	  1	
 80	170	765	  1	
 80	392	765	  1	
 82	176	765	  1	
 83	144	765	  1	
 86	147	765	  1	
 86	247	765	  1	
 87	170	765	  1	
 88	328	765	  1	
 88	335	765	  1	
 91	 95	765	  1	
 91	200	765	  1	
 95	312	765	  1	
 95	331	765	  1	
 95	463	765	  1	
 96	248	765	  1	
 96	400	765	  1	
 98	254	765	  1	
101	 88	765	  1	
102	200	765	  1	
103	163	765	  1	
104	183	765	  1	
105	136	765	  1	
106	141	765	  1	
109	106	765	  1	
110	325	765	  1	
111	 95	765	  1	
111	464	765	  1	
112	  4	765	  1	
112	 99	765	  1	
112	135	765	  1	
112	160	765	  1	
112	190	765	  1	
112	196	765	  1	
112	226	765	  1	
112	263	765	  1	
112	299	765	  1	
112	352	765	  1	
112	359	765	  1	
112	400	765	  1	
112	421	765	  1	
113	384	765	  1	
115	143	765	  1	
115	256	765	  1	
118	197	765	  1	
119	168	765	  1	
119	172	765	  1	
119	189	765	  1	
119	263	765	  1	
119	355	765	  1	
119	387	765	  1	
120	 91	765	  1	
120	151	765	  1	
120	283	765	  1	
120	301	765	  1	
120	317	765	  1	
120	323	765	  1	
120	368	765	  1	
120	375	765	  1	
122	  6	765	  1	
123	 48	765	  1	
123	110	765	  1	
123	211	765	  1	
124	164	765	  1	
127	 55	765	  1	
127	259	765	  1	
127	301	765	  1	
127	371	765	  1	
128	103	765	  1	
128	168	765	  1	
128	175	765	  1	
128	328	765	  1	
129	128	765	  1	
129	187	765	  1	
129	426	765	  1	
131	225	765	  1	
131	563	765	  1	
134	133	765	  1	
134	149	765	  1	
134	431	765	  1	
135	168	765	  1	
135	175	765	  1	
136	 80	765	  1	
136	 87	765	  1	
136	115	765	  1	
136	184	765	  1	
136	190	765	  1	
136	200	765	  1	
136	290	765	  1	
136	424	765	  1	
138	144	765	  1	
139	126	765	  1	
139	207	765	  1	
139	360	765	  1	
139	591	765	  1	
140	261	765	  1	
141	272	765	  1	
141	296	765	  1	
141	415	765	  1	
142	151	765	  1	
142	223	765	  1	
142	366	765	  1	
143	 83	765	  1	
143	171	765	  1	
143	200	765	  1	
143	278	765	  1	
143	392	765	  1	
143	399	765	  1	
143	520	765	  1	
144	139	765	  1	
144	248	765	  1	
144	416	765	  1	
145	368	765	  1	
146	367	765	  1	
147	120	765	  1	
148	 94	765	  1	
148	375	765	  1	
149	360	765	  1	
150	 88	765	  1	
150	128	765	  1	
150	170	765	  1	
150	307	765	  1	
151	263	765	  1	
152	125	765	  1	
152	136	765	  1	
152	283	765	  1	
152	320	765	  1	
152	386	765	  1	
152	448	765	  1	
152	552	765	  1	
153	375	765	  1	
154	360	765	  1	
157	 88	765	  1	
157	 95	765	  1	
157	160	765	  1	
157	168	765	  1	
158	176	765	  1	
159	165	765	  1	
159	215	765	  1	
