# 
#  Image file: Goad2_T0135.jpg
#  Applied threshold: 575
#  Algorithm used: fill2                 
#  Particle count: 1611
#  Location (x,y), max luminance, and mass:
# 
  0	146	765	  1	
  0	151	765	  1	
  0	296	765	  1	
  0	456	765	  1	
  3	402	765	  1	
  6	144	765	  1	
  6	149	765	  1	
 10	176	765	  1	
 21	328	765	  1	
 22	415	765	  1	
 23	  3	765	  1	
 26	144	765	  1	
 26	444	765	  1	
 27	191	765	  1	
 31	320	765	  1	
 32	111	765	  1	
 32	148	765	  1	
 32	163	765	  1	
 35	561	765	  1	
 37	459	765	  1	
 42	124	765	  1	
 48	288	765	  1	
 51	115	765	  1	
 53	207	765	  1	
 55	  8	765	  1	
 55	144	765	  1	
 55	395	765	  1	
 62	296	765	  1	
 63	  3	765	  1	
 64	101	765	  1	
 64	104	765	  1	
 64	343	765	  1	
 66	111	765	  1	
 70	338	765	  1	
 71	288	765	  1	
 71	570	765	  1	
 72	  2	765	  1	
 72	151	765	  1	
 72	279	765	  1	
 74	200	765	  1	
 84	144	765	  1	
 87	 72	765	  1	
 88	151	765	  1	
 94	 95	765	  1	
 95	151	765	  1	
 95	408	765	  1	
 98	131	765	  1	
102	320	765	  1	
103	231	765	  1	
104	 24	765	  1	
104	248	765	  1	
104	292	765	  1	
109	400	765	  1	
111	496	765	  1	
112	239	765	  1	
115	431	765	  1	
116	418	765	  1	
117	120	765	  1	
117	234	765	  1	
119	339	765	  1	
120	160	765	  1	
120	165	765	  1	
120	288	765	  1	
120	448	765	  1	
123	315	765	  1	
125	266	765	  1	
125	271	765	  1	
125	416	765	  1	
126	162	765	  1	
126	167	765	  1	
127	108	765	  1	
128	432	765	  1	
129	244	765	  1	
131	255	765	  1	
131	459	765	  1	
132	296	765	  1	
133	311	765	  1	
133	335	765	  1	
135	252	765	  1	
135	327	765	  1	
136	104	765	  1	
136	111	765	  1	
136	135	765	  1	
136	142	765	  1	
138	168	765	  1	
139	128	765	  1	
141	  7	765	  1	
142	232	765	  1	
142	239	765	  1	
143	135	765	  1	
143	142	765	  1	
143	312	765	  1	
144	  8	765	  1	
144	152	765	  1	
144	212	765	  1	
144	248	765	  1	
146	 96	765	  1	
147	384	765	  1	
149	371	765	  1	
151	 88	765	  1	
151	134	765	  1	
151	218	765	  1	
152	392	765	  1	
153	407	765	  1	
154	104	765	  1	
154	256	765	  1	
154	519	765	  1	
155	136	765	  1	
157	160	765	  1	
158	120	765	  1	
158	392	765	  1	
159	212	765	  1	
160	147	765	  1	
160	366	765	  1	
160	371	765	  1	
164	 70	765	  1	
164	141	765	  1	
165	267	765	  1	
165	375	765	  1	
166	 64	765	  1	
167	144	765	  1	
167	151	765	  1	
167	187	765	  1	
